"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS",436,0.741520174357426,1.52534784067986,7.94936607983171e-20,5.00412594725406e-16,3.18309353343998e-16,2219,"tags=37%, list=13%, signal=33%","NFKBIA/MAPK14/MAPK1/TP53/UBC/MYD88/HSPA9/MAPK3/LCK/STAT3/HSPA8/NFKB1/PSMD14/IRS2/FOS/SYK/GRB2/LYN/H3C12/MAP3K3/IL1R2/H3C13/IRAK3/FOXO3/FYN/BCL6/RPS27A/JAK1/CDC42/S100A12/CASP8/LMNB1/AKT1/GATA3/CHUK/SMAD3/PPIA/JAK2/CANX/TYK2/PRKACA/JAK3/H3C4/HCK/STAT5B/PSMC2/CD4/RPLP0/IRAK2/UBE2N/CRK/H3C14/IL4R/H3C15/HSP90AA1/CASP1/PTK2B/FOXO1/SOS2/ARF1/CSF3R/TBK1/MAP2K1/CUL1/VIM/MEF2A/ITGAM/STAT6/PAK2/IKBKB/PTPN6/CNN2/DUSP3/SOD1/BIRC5/HSP90B1/MCL1/BCL2/ALOX5/FASLG/MEF2C/MAOA/STAT5A/LCP1/PSMD1/IRF4/CBL/STX3/USP14/STAT1/TNFRSF1A/MMP9/PSMA3/STAT4/PSMA4/PSMA6/STAT2/MAPK8/PSMC1/VAV1/PSMA5/RAG1/BTRC/TRAF6/HIF1A/IRAK4/HGF/PSMC6/PIK3R1/VRK3/RPS6KA1/PTPN12/PSMB1/PTPN13/MAP3K8/STX4/S1PR1/NOD2/SOCS1/RIPK2/MSN/CAPZA1/PTPN11/PSMB2/TAB2/MAPKAPK2/INPP5D/VAMP2/PSMD6/PTPN9/IL16/ITGAX/DUSP6/IFNLR1/PSMC5/MAP2K6/CEBPD/PIK3CB/AGER/CCR2/RALA/CCR1/TWIST1/IL17RA/RBX1/PTPN7/PIK3CD/ANXA2/MUC1/TOLLIP/BRWD1/SOCS3/PTPN4/PITPNA/IL12RB1/IL4/IL1R1/PPP2R1B/POU2F1/IL27/TALDO1/CCR5"
"WP_HEPATITIS_B_INFECTION","WP_HEPATITIS_B_INFECTION",140,0.834148685920485,1.68891866606582,2.25649046375743e-15,5.5951059711427e-12,3.55901226775249e-12,1285,"tags=44%, list=7%, signal=41%","MAPK14/MAPK1/FADD/MYD88/MAPK13/RAF1/MAPK3/STAT3/NFKB1/TLR2/FOS/GRB2/YWHAB/TLR4/JAK1/TGFBR2/AKT3/CASP8/AKT1/CHUK/CREBBP/SMAD3/JAK2/APAF1/KRAS/TYK2/JAK3/YWHAQ/STAT5B/EP300/RIGI/NRAS/PTK2B/SOS2/TBK1/MAP2K1/DDB1/STAT6/IKBKB/BIRC5/PRKCB/CREB5/DDX3X/IFIH1/BCL2/FASLG/TGFBR1/PCNA/STAT5A/CASP9/STAT1/MMP9/STAT4/STAT2/MAPK8/IRF7/TRAF6/BRAF/IRAK4/PIK3R1/TRAF3"
"WP_VEGFAVEGFR2_SIGNALING","WP_VEGFAVEGFR2_SIGNALING",423,0.716751455010915,1.4750539405934,2.6664524088051e-15,5.5951059711427e-12,3.55901226775249e-12,2905,"tags=45%, list=16%, signal=39%","NFKBIA/MAPK14/MAPK1/RHOA/RAC1/FADD/RAF1/MAPK3/TXN/GSK3B/JAG1/STAT3/HDAC4/NFKB1/PRKCZ/CTNNB1/GRB2/SRPK1/EPRS1/FOXO3/MDM2/FYN/GRB10/CDC42/GAPDH/USP10/AKT1/CREBBP/BMX/PGK1/PRKCD/BRD4/ERN1/ARRB2/ROCK1/CAPZB/LDHA/HSPA1A/PXN/EPHA2/CRK/RBM39/RAB11A/PLAU/PTPN1/HSP90AA1/IQGAP1/PTK2B/FOXO1/DHX36/DUSP5/PAK1/CAV1/MAP2K1/DECR1/RPL13A/NUMB/STAT6/PAK2/PTPN6/CAMKK2/RPL5/RPL26/MOV10/BIRC5/CLTC/NCF1/DHX29/ETS1/PRKCB/EWSR1/FLT1/RPS6/BCAR1/RPL10A/BCL2/HDAC5/VPS39/MEF2C/PDIA6/RACK1/NCL/ASCC3/DLL4/ABCF2/CBL/TPM3/EIF3F/STIP1/EIF4E/STAT1/HYOU1/RHOJ/NAP1L1/RPL7/CCT7/AMOT/PGD/PDPK1/MAPK8/TFAM/LARP7/TKT/GLUD1/CALR/FLII/NCK1/ROCK2/DNAJA1/RAB5A/PIK3R1/MAP3K5/EIF4G2/RPL27/HGS/SND1/ARNT/SDCBP/PRKCE/S1PR1/LMAN1/TUBA1C/EZR/PLCG1/PTK2/RPL18A/MYH9/PDE4DIP/PTPN11/ITCH/SYNJ1/EGR3/MAPKAPK2/GATA2/KCNC3/PTPN9/GRSF1/HDAC7/PPP3CA/MAP2K6/PPM1G/SLC7A1/YWHAE/PTPRJ/CYBB/GPC1/BIN1/COPG1/FXR2/LIMK1/NFATC2/NDRG1/NCF2/NR4A1/FMNL3/CSK/ATP6V1E1/TPCN2/HLX/FAM120A/ACP1/P4HA2/PLA2G4A/MKNK1/MAP2K4/IDH2/CREB1/RAP1A/EPHB2/LRRC59/NAPA/SELE/BMP2/SHROOM2/CTNNA1/FAF1/CLIC1/ZC3H15/PSMD4/EIF2AK3/MAP2K7/GAB1/RICTOR/PRKCA/SHC1/SLC8A1/ARMCX1/EIF3H/FN1/ATF6/EIF2A"
"REACTOME_SARS_COV_INFECTIONS","REACTOME_SARS_COV_INFECTIONS",404,0.721057891666123,1.48387291500055,4.63727633731274e-15,7.29791363584592e-12,4.6421576808257e-12,2136,"tags=38%, list=12%, signal=35%","NFKBIA/UBC/GSK3B/HSP90AB1/NFKB1/TLR2/PHF21A/SYK/SP1/GRB2/MAP1LC3B/SRPK1/YWHAB/RBBP7/ISG15/KPNB1/RIPK1/RPS27A/JAK1/NUP98/RBBP4/AKT3/AKT1/RPSA/UBE2I/CHUK/CREBBP/SMAD3/RIPK3/PPIA/JAK2/RPS13/CANX/TLR8/YWHAH/TYK2/BRD4/JAK3/YWHAQ/DDX20/EEF1A1/ROCK1/RPS20/IRAK2/UBE2N/EP300/HNRNPA1/RANBP2/CUL3/TRIM25/FKBP1A/BECN1/BTK/G3BP1/RPS18/NPM1/LARP1/RIGI/HSP90AA1/RPS3/PCBP2/CASP1/RPS8/PARP8/CAV1/TBK1/TLR1/NUP37/IKBKB/PTPN6/B2M/PPIG/ATP1A1/TUBB/KPNA2/RPS12/NR3C1/IFIH1/RPS14/RPS6/YWHAG/VPS39/ZDHHC5/TLR7/RPS19/NUP155/RPS27/SRPK2/IFNAR2/NUP133/GEMIN2/GEMIN5/RPS7/NFE2L2/RPS24/STAT1/SH3KBP1/CHMP4B/MGAT5/KDM1A/RPS23/SNRPD2/ARID4A/PDPK1/STAT2/NUP214/VAV1/IRF7/DDOST/TRAF6/RPS15A/NCK1/ROCK2/PSMC6/RCOR1/TRAF3/GSK3A/IMPDH1/RPS3A/SUDS3/RPS10/S1PR1/NOD2/CNBP/RIPK2/NUP205/NUP93/ARID4B/PTPN11/ITCH/GATAD2B/SAP30/NLRP3/RPS27L/TAB2/DDX5/VCP/TOMM70/RPN1/FKBP4/SEH1L/PLCG2/RPS25/NUP50/YWHAE/GPC1/SNRPG/IL17RA/RBX1/RAE1/PALS1/IL1R1/IFNGR1/SUMO1/RPS29"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","KEGG_CHEMOKINE_SIGNALING_PATHWAY",176,0.801510967314135,1.62738706284227,3.5882769155005e-14,4.51764063661512e-11,2.87364323927661e-11,1299,"tags=32%, list=7%, signal=30%","NFKBIA/MAPK1/RHOA/RAC1/RAF1/MAPK3/GSK3B/STAT3/NFKB1/PRKCZ/GRB2/LYN/GNB1/FOXO3/CDC42/AKT3/AKT1/FGR/CHUK/PRKACB/JAK2/KRAS/PRKCD/PRKACA/JAK3/ITK/HCK/ARRB2/STAT5B/ROCK1/PXN/CRK/TIAM1/NRAS/PTK2B/SOS2/PAK1/MAP2K1/WAS/IKBKB/PREX1/NCF1/PRKCB/BCAR1/CX3CL1/STAT1/GNB5/GNB2/GNAI2/CXCR4/TIAM2/STAT2/VAV1/BRAF/ROCK2/PIK3R1/GSK3A"
"JIANG_MELANOMA_TRM8_CD4","JIANG_MELANOMA_TRM8_CD4",416,0.712331405765611,1.46530426178518,1.66664762689025e-13,1.74859113521235e-10,1.11226799520886e-10,2376,"tags=41%, list=13%, signal=36%","NFKBIA/H3-3B/TUBA4A/LCK/HSPA8/FOS/CD3D/KLF6/DUSP1/LCP2/RPS27A/TUBA1A/ARL4C/GATA3/RPSA/DHRS7/PPIA/TAGLN2/RPS13/PRNP/CD2/RPL23A/PGK1/DDX24/YWHAH/ERN1/S100A11/YWHAQ/ARRB2/SELPLG/EEF1A1/CD4/RPLP0/ENO1/RPS20/MYL12B/LDHA/HNRNPA1/ZC3HAV1/RPL3/CYTIP/EIF4A2/RPS18/NPM1/PEBP1/RBMX/HSP90AA1/RPS3/RPS8/PARP8/AHNAK/APBB1IP/OSTF1/S100A6/RPL10/RPL13A/VIM/RPL4/ZAP70/RPL5/B2M/PPP1R15A/SOD1/AQP3/RPL26/CD48/ATP1A1/RPL27A/CD6/PTPRC/ETS1/SPN/RPS12/PA2G4/DDX3X/RPS14/RPS6/MCL1/RPL10A/RPS19/RPS27/RPL14/RPL11/RPL6/MYL12A/LCP1/NCL/RPL30/RPL31/RPL7A/ZFP36/RPS7/FLT3LG/TPM3/RPS24/IFITM1/STAT1/RPL17/IKZF1/BTF3/RPL7/STAT4/CXCR4/RPL19/RPS23/CAMK4/SNRPD2/ARL4A/RPL32/EML4/SF1/RPS15A/NFKBIZ/SLC2A3/DNAJA1/TRIM22/PIK3R1/RPL27/RPS3A/RPS10/SDCBP/RPL35/RPL38/EEF1G/CNBP/GIMAP7/SOCS1/RPL18A/MYH9/RGS2/CD44/CDK17/EIF3E/ARHGDIB/TOMM20/TMEM123/RPL35A/RPL24/DDX5/CD69/TSC22D3/ADGRE5/ITM2B/CCND3/TAF7/CD247/RPL34/RPL39/ITM2A/GIMAP2/RPS25/RPL36A/GIMAP1/ANXA2/IFNGR1/JUND/RPS29/IVNS1ABP/NR4A1/TNFAIP3/RPL37/RPL29/HLA-E/IDS/GPSM3/ZFP36L1/RPL22/RPL18/CDC42SE2/GIMAP4"
"WP_CHEMOKINE_SIGNALING","WP_CHEMOKINE_SIGNALING",160,0.802330553036504,1.62574140783383,5.48722532439508e-13,4.71873147693672e-10,3.001555877809e-10,1284,"tags=34%, list=7%, signal=32%","NFKBIA/MAPK1/RAC1/RAF1/MAPK3/GSK3B/STAT3/NFKB1/PRKCZ/GRB2/LYN/GNB1/FOXO3/CDC42/AKT3/AKT1/FGR/CHUK/PRKACB/JAK2/KRAS/PRKCD/JAK3/ITK/HCK/ARRB2/STAT5B/ROCK1/PXN/CRK/TIAM1/NRAS/PTK2B/SOS2/PAK1/MAP2K1/WAS/IKBKB/PREX1/NCF1/PRKCB/BCAR1/CX3CL1/STAT1/GNB5/GNB2/GNAI2/CXCR4/TIAM2/STAT2/VAV1/BRAF/ROCK2/PIK3R1"
"HSIAO_HOUSEKEEPING_GENES","HSIAO_HOUSEKEEPING_GENES",384,0.714641301809298,1.47096153198085,5.99679933526509e-13,4.71873147693672e-10,3.001555877809e-10,2297,"tags=43%, list=13%, signal=38%","NFKBIA/RHOA/H3-3B/UBC/RAC1/TXN/STAT3/HSP90AB1/CTNNB1/GNB1/DUSP1/ACTB/YWHAB/FYN/RPS27A/HNRNPK/GAPDH/RPSA/UBE2C/STMN1/ARF3/PPIA/TAGLN2/CANX/PGK1/YWHAH/YWHAQ/EEF1A1/UBE2D3/EIF4A1/RPLP0/ATP5F1A/ENO1/LDHA/HNRNPA1/RPL3/HSPD1/FKBP1A/BECN1/EIF4A2/RPS18/NPM1/CCT4/PEBP1/ILK/HSP90AA1/RPS3/PCBP2/IQGAP1/EIF4A3/PARP1/PSEN1/RPS8/ARF1/DDB1/LAMP1/RPL13A/VIM/RPL4/PRDX1/PTPN6/B2M/SOD1/HNRNPL/CLTC/RPL27A/UBA1/RPL23/RPS14/RPS6/RPL10A/RPS19/RPS27/RPL14/RPL11/RPL6/RACK1/NCL/RPL31/RPL7A/ZFP36/RPS7/CAP1/EIF3F/IFITM1/NAP1L1/ARL6IP1/RPL17/RPL7/RPL19/RPS23/TAX1BP1/SNRNP70/SNRPD2/KAT6A/ARPC2/PSMC1/ATP5F1C/ITPK1/ISG20/RPL32/SF1/RPS15A/SLC25A5/HMGN2/EIF4G2/ATP5F1B/RPL27/RPS3A/AARS1/TCEA1/RPS10/RPL35/LASP1/DVL3/C1QBP/RPL38/EEF1G/CETN2/GLUL/LTA4H/EZR/BUD31/CTDSP2/RPL18A/MYH9/MSN/OS9/CALM2/EIF3E/CAPZA1/ARHGDIB/APLP2/ECHS1/PSMB2/VDAC2/NCSTN/RPL35A/RPL24/APEX1/DDX5/KARS1/RPA2/RPL34/RPL39/FKBP4/RPS25/RPL36A/FBL/ANXA2/NDUFV2/QARS1/ATIC/NDRG1/CIRBP/RER1/JUND/RPS29/FHL1/SON/PGAM1/TRAF4/RPL29/HLA-E"
"RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN","RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN",357,0.721327312962696,1.48328296237644,1.07218557084641e-12,7.49934240942017e-10,4.77028527660789e-10,2737,"tags=41%, list=15%, signal=36%","RHOA/PRKDC/HSP90AB1/HSPA8/PSMD14/FOS/CDK4/EPRS1/TUBA1A/CDK1/RBBP4/MRPL3/GAPDH/NSD2/CCT3/STMN1/PPIA/CANX/SSRP1/PGK1/ALDH5A1/H3C4/CCT6A/UBE2L6/RPLP0/ENO1/HMGN4/LDHA/RPL3/NPM1/RBMX/METAP2/DYRK2/ECI2/NME1/PRDX1/NUP37/PAK2/IPO7/BIRC5/TUBB/VDAC1/PSMB8/GOT2/RPL23/RAD51/MAD2L1/PRKCH/BCL2/MEF2C/PDIA6/PCNA/RPA1/RPL31/UQCRC2/MRPS35/GPX7/RSL1D1/LRPPRC/KIF11/NAP1L1/GIMAP6/ELAVL1/AK2/CCT7/SMC2/CCNB2/MYO5C/SNRPD2/RTN3/PGD/PSMA6/ATP5F1C/IARS2/KLF4/ECT2/TKT/LRIG1/HMGN2/CYB5A/MCM6/TOP2A/SHMT2/CCT8/ACADM/MYB/NHP2/SERBP1/NDUFA8/C1QBP/CCNG1/CNBP/CETN2/LTA4H/TUBA1C/MCM4/MTHFD1/PSMB2/APEX1/EGR3/CCND3/ADA/DUSP6/ACAT1/RFC4/OLA1/RRM1/FLI1/VRK1/DIMT1/FBL/ATIC/HMGB3/PSMD10/IVNS1ABP/FHL1/ANP32A/TALDO1/DARS1/INTS8/CLNS1A/CHEK1/RAB13/RPL22/PRPSAP1/GBE1/GMPS/IDH2/BUB1B/CREB1/ME2/OXCT1/PRDX4/CKS1B/HACD1/ING2/BLNK/SNRPE/PAICS/CEP55/SSBP1/HPRT1/MAGED1/GPI/DPYSL2/HAUS4/BCAP31"
"REACTOME_NEUTROPHIL_DEGRANULATION","REACTOME_NEUTROPHIL_DEGRANULATION",472,0.68967526604373,1.41824095676925,3.37536914565121e-12,2.12479487718744e-09,1.35156886632181e-09,3859,"tags=46%, list=22%, signal=37%","MAPK14/MAPK1/RHOA/RAC1/HSP90AB1/HSPA8/NFKB1/PSMD14/TLR2/RAB7A/HSPA6/KPNB1/S100A12/S100A9/FGR/PPIA/APAF1/PRKCD/ATG7/BIN2/S100A11/CCT2/CD93/SELL/VAPA/RHOG/EEF1A1/ROCK1/PSMC2/HSPA1A/CEACAM1/ARL8A/PLAU/ASAH1/NRAS/HSP90AA1/IQGAP1/PSEN1/S100A8/OSTF1/LAMP1/ITGAM/PTPN6/CNN2/DNAJC5/ARG1/B2M/DYNLT1/TUBB/PTPRC/DNAJC3/SIRPA/PA2G4/DDX3X/XRCC6/CKAP4/ALOX5/CD55/RAB31/PKM/PSMD1/NME2/RAB5C/CAP1/RAB5B/PGM1/CD53/MGAM/ARHGAP9/ERP44/MMP9/LILRB2/LAMP2/IRAG2/GYG1/IDH1/SIGLEC9/PSMA5/DDOST/DSG1/SLC2A3/CD58/ATP6V0A1/IMPDH1/ACTR1B/PSMB1/CCT8/ANPEP/RAB24/SDCBP/CAND1/JUP/ATP11A/CPPED1/LTA4H/IGF2R/SIGLEC5/CD44/RAB10/NCSTN/OSCAR/PYGL/DBNL/VCP/ADGRE5/COPB1/PSMD6/PGM2/ITGAX/HUWE1/SLPI/ACAA1/PTPRJ/CYBB/CEACAM3/CTSA/CEP290/ANXA2/DOCK2/TOLLIP/SIRPB1/TNFAIP6/DYNC1LI1/CFP/IQGAP2/GSN/ILF2/HLA-C/GNS/SLC11A1/PGAM1/CTSD/FAF2/RAB4B/IST1/P2RX1/XRCC5/SLC15A4/ATP11B/FPR2/CAB39/LAMTOR3/RAP1A/GALNS/PRDX4/CLEC5A/CYSTM1/ALDH3B1/CTSS/LRG1/SERPINA1/HLA-B/GPI/VAMP8/CRACR2A/ACTR2/CLEC12A/VNN1/CD33/CD63/CLEC4D/SRP14/FTH1/PRTN3/CR1/ITGB2/C5AR1/PYCARD/DSN1/PGRMC1/GPR84/FPR1/KCMF1/CLEC4C/CD177/TIMP2/TCIRG1/CTSZ/CD300A/PSMA2/CD36/HP/SIGLEC14/RAP1B/DYNC1H1/NBEAL2/FCN1/SNAP23/HK3/PTPRN2/MOSPD2/CXCR1/PLD1/TXNDC5/GAA/MAGT1/CXCR2/PTAFR/GLIPR1/CDK13/ARPC5/SERPINB1/DGAT1/PLAUR/ADA2/ARSB/CFD/PLAC8/CDA/CAT/MANBA/AOC1/ATP6V1D/IMPDH2/TMT1A/DOK3/MVP/OLR1/NCKAP1L"
