"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"JIANG_MELANOMA_TRM8_CD4","JIANG_MELANOMA_TRM8_CD4",416,0.741772192948233,1.5261231629741,1.55374174810353e-17,9.8010029470371e-14,7.31239932186411e-14,1996,"tags=39%, list=11%, signal=36%","NFKBIA/H3-3B/TUBA4A/FOS/LCK/HSPA8/CD3D/RPS27A/KLF6/DUSP1/ARL4C/GATA3/LCP2/TUBA1A/RPS13/PPIA/RPL23A/RPSA/PGK1/YWHAQ/RPS20/S100A11/DHRS7/SELPLG/EEF1A1/ARRB2/CD2/RPLP0/DDX3X/HNRNPA1/RPL26/DDX24/NPM1/ERN1/RBMX/RPS18/CYTIP/RPL11/RPS12/PRNP/TAGLN2/AHNAK/HSP90AA1/ZC3HAV1/RPS3/RPL6/RPS8/RPL5/EIF4A2/RPS27/MYL12B/CD4/ENO1/YWHAH/RPS6/RPL14/RPL4/RPL31/RPL17/RPL10/RPL30/RPL3/APBB1IP/RPS7/PARP8/RPS14/OSTF1/PEBP1/RPL27A/RPL7/RPS24/S100A6/BTF3/PA2G4/PTPRC/RPL13A/PPP1R15A/ZAP70/SOD1/RPL10A/SPN/ETS1/RPS23/ATP1A1/VIM/NCL/MCL1/ZFP36/RPL7A/CD48/B2M/CD6/LCP1/RPL27/RPL35/RPL35A/NFKBIZ/RPL32/STAT4/LDHA/EML4/SF1/RPS15A/RPL34/RPS19/RPL19/JUN/SLC2A3/RPL36A/AQP3/SNRPD2/CXCR4/RPL38/MYH9/JUND/RPS25/DDX5/CAMK4/FLT3LG/RPL24/TPM3/GIMAP7/RPS3A/RPL39/MYL12A/RPL18A/RPS10/RPS29/CD69/EIF3E/ARHGDIB/SDCBP/ADGRE5/ARL4A/IKZF1/TOMM20/RPL37/TPT1/EEF1G/RGS2/CCND3/CD247/ITM2B/TSC22D3/IFITM1/GIMAP2/C9orf78/CD44/PIK3R1/TAF7/ZFP36L1/RPL37A/RPS4X/GIMAP1/SOCS1/HNRNPA0/RPL29/RPL22/ITM2A/NACA/TRIM22/HINT1/GPSM3/TNFAIP3"
"REACTOME_SARS_COV_INFECTIONS","REACTOME_SARS_COV_INFECTIONS",406,0.723554337240769,1.48766111512052,1.53676331398018e-14,4.84695149229347e-11,3.6162467246344e-11,2006,"tags=36%, list=11%, signal=33%","NFKBIA/UBC/TLR2/HSP90AB1/NFKB1/SYK/PHF21A/GRB2/SP1/RPS27A/GSK3B/MAP1LC3B/RIPK1/SRPK1/RBBP7/KPNB1/UBE2I/NUP98/AKT1/BRD4/RIPK3/JAK1/RPS13/PPIA/JAK3/CREBBP/RPSA/AKT3/RBBP4/YWHAQ/CHUK/YWHAB/TYK2/RPS20/TLR8/EEF1A1/SMAD3/HNRNPA1/NPM1/ROCK1/RPS18/LARP1/RPS12/BECN1/TRIM25/CANX/HSP90AA1/RPS3/G3BP1/IRAK2/RPS8/EP300/PPIG/UBE2N/RPS27/YWHAH/RPS6/FKBP1A/CASP1/TLR1/PTPN6/IKBKB/RPS7/PARP8/RPS14/DDX20/RPS24/PCBP2/CUL3/BTK/VPS39/JAK2/GEMIN2/RPS23/ATP1A1/KDM1A/ZDHHC5/NUP37/B2M/NUP133/IFNAR2/PDPK1/SRPK2/NUP214/CHMP4B/GEMIN5/VAV1/SH3KBP1/NUP155/TBK1/PSMC6/NR3C1/RPS15A/RPS19/NFE2L2/SNRPD2/CAV1/NLRP3/TRAF6/RANBP2/ARID4A/RCOR1/RPS25/DDX5/DDOST/IMPDH1/NCK1/RPS27L/RPS3A/NOD2/MGAT5/FKBP4/S1PR1/RPS10/RPS29/RAE1/GSK3A/RPN1/ARID4B/GATAD2B/PPIH/RIGI/SEH1L/SUDS3/TAB2/TRAF3/NUP50/PLCG2/SNRPG/TOMM70/SNRPE/YWHAG/SAP30/IL17RA/GPC1/RPS4X/PALS1/NUP205/PKLR/SUMO1/HLA-C/ROCK2/STAT2/SNRPD1/IL1R1/SMN1"
"HSIAO_HOUSEKEEPING_GENES","HSIAO_HOUSEKEEPING_GENES",384,0.728901088043101,1.49941368914085,2.54762791023477e-14,5.35681228592031e-11,3.99664715321391e-11,1991,"tags=41%, list=11%, signal=37%","NFKBIA/H3-3B/UBC/RHOA/RAC1/TXN/STAT3/CTNNB1/HSP90AB1/GNB1/RPS27A/ACTB/DUSP1/FYN/HNRNPK/PPIA/GAPDH/RPSA/PGK1/YWHAQ/YWHAB/UBE2C/EEF1A1/ARF3/RPLP0/RPL23/HNRNPA1/NPM1/HNRNPL/RPS18/RPL11/ATP5F1A/BECN1/EIF4A1/TAGLN2/CANX/HSP90AA1/RPS3/RPL6/UBA1/UBE2D3/RPS8/EIF4A2/EIF4A3/STMN1/RPS27/IQGAP1/ARF1/ENO1/YWHAH/CCT4/LAMP1/RPS6/RPL14/RPL4/RPL31/FKBP1A/RPL17/RPL3/PSEN1/PTPN6/RPS7/RPS14/PEBP1/RPL27A/RPL7/RPL13A/ILK/PCBP2/SOD1/RPL10A/HSPD1/DDB1/RPS23/VIM/NCL/ZFP36/RPL7A/ARL6IP1/B2M/RACK1/PSMC1/RPL27/HMGN2/PARP1/RPL35/RPL35A/EIF3F/CLTC/NAP1L1/RPL32/LDHA/SF1/RPS15A/RPL34/RPS19/CAP1/RPL19/ITPK1/RPL36A/SNRPD2/PRDX1/RPL38/MYH9/JUND/TCEA1/RPS25/DDX5/RPL24/KAT6A/ARPC2/ATP5F1C/RPS3A/RPL39/TAX1BP1/RPL18A/FKBP4/MSN/RPS10/LASP1/DVL3/FBL/RPS29/GLUL/CTDSP2/NCSTN/LTA4H/ISG20/OS9/EIF3E/C1QBP/APEX1/ARHGDIB/QARS1/SLC25A5/VDAC2/EIF4G2/TPT1/EEF1G/RPA2/ECHS1/IFITM1/APLP2/RER1/AARS1/BUD31/DSTN/NDRG1/SRP14/RPL37A/CAPZA1/SNRPN/RPL29/NACA/HINT1/SNRNP70"
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS",438,0.713721387059759,1.46925840788651,6.84228773664339e-14,1.07902877606866e-10,8.05049170277173e-11,2174,"tags=33%, list=12%, signal=29%","NFKBIA/MAPK14/MAPK1/UBC/TP53/MYD88/MAPK3/HSPA9/STAT3/FOS/NFKB1/LCK/H3C13/HSPA8/SYK/GRB2/MAP3K3/LYN/PSMD14/IRS2/RPS27A/IRAK3/IL1R2/FYN/FOXO3/GATA3/BCL6/AKT1/JAK1/LMNB1/PPIA/JAK3/PRKACA/H3C12/S100A12/CHUK/TYK2/CASP8/HCK/IL4R/STAT5B/SMAD3/RPLP0/CRK/CANX/HSP90AA1/H3C4/IRAK2/UBE2N/PTK2B/CD4/ARF1/CNN2/CASP1/PTPN6/IKBKB/STAT6/ITGAM/SOS2/CSF3R/PSMC2/MEF2A/DUSP3/SOD1/H3C14/JAK2/CDC42/PAK2/ALOX5/VIM/MCL1/H3C15/STAT5A/LCP1/MAOA/PSMC1/CBL/MAP2K1/BCL2/STAT4/TNFRSF1A/VAV1/TBK1/PSMC6/STX3/FASLG/USP14/JUN/MMP9/FOXO1/TRAF6/STX4/RPS6KA1/BTRC/RALA/VRK3/RAG1/PSMD1/MAP3K8/NOD2/IRAK4/MSN/S1PR1/PSMA6/MAPK8/PTPN12/IL16/MEF2C/CEBPD/INPP5D/TAB2/MAPKAPK2/PSMB1/PIK3CD/ITGAX/PSMA4/SOCS3/PSMA3/IL4/TEC/PTPN9/PIK3R1/IL17RA/YES1/PTPN4/PITPNA/PTPN13/PTPN7/SOCS1/CAPZA1/TOLLIP/MAP2K6/STAT2/IL1R1/VAMP2/PSMA5/AGER/HGF/TALDO1/PIK3CB/INPPL1/POU2F1/HIF1A"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","KEGG_CHEMOKINE_SIGNALING_PATHWAY",176,0.795646112931939,1.63033339633257,1.65297117919455e-12,2.08538843967184e-09,1.55588087203765e-09,1012,"tags=28%, list=6%, signal=27%","NFKBIA/MAPK1/RHOA/RAC1/RAF1/MAPK3/STAT3/NFKB1/GRB2/PRKCZ/LYN/GNB1/GSK3B/FOXO3/AKT1/FGR/JAK3/PRKACA/AKT3/PRKCD/CHUK/PRKACB/HCK/STAT5B/ARRB2/ROCK1/ITK/PXN/CRK/PTK2B/TIAM1/WAS/IKBKB/PREX1/PAK1/SOS2/NCF1/KRAS/NRAS/CX3CL1/JAK2/PRKCB/CDC42/MAP2K1/GNAI2/GNB2/VAV1/TIAM2/BCAR1/CXCR4"
"REACTOME_NEUTROPHIL_DEGRANULATION","REACTOME_NEUTROPHIL_DEGRANULATION",474,0.696542111802881,1.43501677203141,2.63053094836346e-12,2.76556487037945e-09,2.06335155616369e-09,3033,"tags=37%, list=17%, signal=32%","MAPK14/MAPK1/RHOA/RAC1/TLR2/HSP90AB1/NFKB1/HSPA8/RAB7A/PSMD14/HSPA6/KPNB1/FGR/S100A9/PPIA/S100A12/PRKCD/ATG7/RHOG/S100A11/APAF1/CCT2/EEF1A1/BIN2/HSPA1A/PLAU/SELL/DDX3X/VAPA/ROCK1/ARL8A/CD93/HSP90AA1/S100A8/ASAH1/IQGAP1/LAMP1/DNAJC5/CEACAM1/CNN2/PSEN1/PTPN6/OSTF1/ITGAM/PA2G4/PTPRC/PSMC2/NRAS/ARG1/CD55/DYNLT1/ALOX5/DNAJC3/SIRPA/CKAP4/RAB5C/RAB31/B2M/NME2/XRCC6/LILRB2/PGM1/PKM/CD53/CAP1/ARHGAP9/MMP9/RAB5B/SIGLEC9/IRAG2/SLC2A3/LAMP2/ATP6V0A1/DDOST/IMPDH1/MGAM/CD58/DSG1/PSMD1/ANPEP/RAB24/PTPRJ/GYG1/ACTR1B/CCT8/NCSTN/LTA4H/IGF2R/CPPED1/DBNL/SDCBP/ADGRE5/CAND1/ACAA1/OSCAR/CEP290/ATP11A/DOCK2/PPIE/PSMB1/SIRPB1/IQGAP2/ERP44/ITGAX/IDH1/CD44/P2RX1/CEACAM3/SRP14/CTSA/RAB4B/SLPI/SIGLEC5/PYGL/PGM2/RAP1A/CFP/DYNC1LI1/TOLLIP/SIGLEC14/HLA-C/COPB1/CTSD/CYSTM1/SERPINA1/FPR2/TNFAIP6/PSMA5/GALNS/IST1/PGAM1/CSNK2B/SLC11A1/HLA-B/ILF2/CLEC12A/CRACR2A/SLC15A4/LRG1/S100P/CAB39/CTSS/DSN1/LAMTOR3/ATP11B/ALDH3B1/GNS/ANXA2/RAB10/FTH1/GSN/FAF2/ITGB2/CR1/CLEC4D/TUBB/CTSZ/CD33/CLEC5A/VAMP8/GPI/VNN1/C5AR1/TIMP2/HK3/CLEC4C/TCIRG1/CD63/CD36/PRDX4/CD177/PSMD6/NBEAL2/CFD/FPR1"
"WP_CHEMOKINE_SIGNALING","WP_CHEMOKINE_SIGNALING",160,0.79876145525121,1.63719528140753,3.92478809853848e-12,3.53679476079725e-09,2.63875602835572e-09,1012,"tags=30%, list=6%, signal=29%","NFKBIA/MAPK1/RAC1/RAF1/MAPK3/STAT3/NFKB1/GRB2/PRKCZ/LYN/GNB1/GSK3B/FOXO3/AKT1/FGR/JAK3/AKT3/PRKCD/CHUK/PRKACB/HCK/STAT5B/ARRB2/ROCK1/ITK/PXN/CRK/PTK2B/TIAM1/WAS/IKBKB/PREX1/PAK1/SOS2/NCF1/KRAS/NRAS/CX3CL1/JAK2/PRKCB/CDC42/MAP2K1/GNAI2/GNB2/VAV1/TIAM2/BCAR1/CXCR4"
"WP_HEPATITIS_B_INFECTION","WP_HEPATITIS_B_INFECTION",142,0.800008901239604,1.63493846977007,3.00100025975455e-11,2.15875086409274e-08,1.6106156114806e-08,1638,"tags=41%, list=9%, signal=37%","MAPK14/MAPK1/FADD/MYD88/MAPK13/RAF1/MAPK3/STAT3/FOS/TLR2/NFKB1/GRB2/TLR4/AKT1/JAK1/JAK3/CREBBP/AKT3/YWHAQ/CHUK/YWHAB/TYK2/CASP8/APAF1/STAT5B/TGFBR2/SMAD3/DDX3X/EP300/PTK2B/IKBKB/STAT6/SOS2/KRAS/NRAS/CREB5/JAK2/DDB1/PRKCB/STAT5A/CASP9/MAP2K1/BCL2/STAT4/TBK1/FASLG/JUN/MMP9/TRAF6/BRAF/IRAK4/TGFBR1/MAPK8/RIGI/TAB2/TRAF3/PIK3CD/NFATC2"
"WP_VEGFAVEGFR2_SIGNALING","WP_VEGFAVEGFR2_SIGNALING",423,0.696329925077508,1.43297204354815,3.08001867102642e-11,2.15875086409274e-08,1.6106156114806e-08,2766,"tags=41%, list=15%, signal=36%","NFKBIA/MAPK14/MAPK1/RHOA/RAC1/FADD/RAF1/TXN/MAPK3/STAT3/JAG1/HDAC4/CTNNB1/NFKB1/GRB2/PRKCZ/MDM2/GSK3B/SRPK1/FYN/FOXO3/EPRS1/GRB10/AKT1/USP10/BRD4/CREBBP/GAPDH/EPHA2/PGK1/PRKCD/BMX/ARRB2/HSPA1A/PLAU/RPL26/ERN1/ROCK1/CAPZB/PXN/CRK/RBM39/HSP90AA1/RPL5/PTK2B/IQGAP1/RPS6/NUMB/PTPN6/STAT6/PAK1/CAMKK2/RPL7/FLT1/NCF1/RPL13A/DECR1/EWSR1/DHX36/DHX29/VPS39/PTPN1/RPL10A/DLL4/PRKCB/CDC42/PAK2/ETS1/NCL/HDAC5/RAB11A/RACK1/CBL/RPL27/MAP2K1/EIF4E/PDPK1/BCL2/EIF3F/CLTC/NAP1L1/ABCF2/ASCC3/LDHA/TKT/JUN/AMOT/CAV1/HYOU1/BCAR1/FOXO1/MYH9/PGD/PDIA6/CCT7/LARP7/STIP1/TFAM/FLII/NCK1/TPM3/ARNT/RAB5A/DUSP5/PTPRJ/GLUD1/RPL18A/S1PR1/HGS/MOV10/MAP3K5/MAPK8/RHOJ/P4HA2/MEF2C/SHROOM2/SDCBP/CALR/SND1/EIF4G2/LMAN1/FXR2/MAPKAPK2/KCNC3/NFATC2/SYNJ1/TPCN2/PTPN9/PIK3R1/NDRG1/GRSF1/BIN1/GPC1/COPG1/BMP2/SLC7A1/RAP1A/NCF2/MAP2K6/ROCK2/HLX/CTNNA1/PLCG1/MKNK1/PTK2/ITCH/FMNL3/EGR3/ZC3H15/HDAC7/FAM120A/CSK/MAP2K4/ACP1/SELE/ATP6V1E1/EZR/EIF2A/EIF3H/ATP6V0D1/BIRC5/MAP2K7/CLIC1/PLA2G4A/SLC8A1/PSMD4/ATF6/PRKG1/FAF1/TPP1/PRKCI/LIMK1/FAS/STAT1/DPM1"
"ZHENG_BOUND_BY_FOXP3","ZHENG_BOUND_BY_FOXP3",478,0.679814873845893,1.40142992884666,8.72508679970723e-11,5.50378475325532e-08,4.10630137699905e-08,2874,"tags=33%, list=16%, signal=28%","CHD7/MDM2/KLF6/SRPK1/FYN/GATA3/BCL6/PPP3CC/JAK1/RHOH/HEXIM1/IRF2/TRIB1/STAT5B/TGFBR2/TLR8/TUBE1/SMAD3/SELL/JARID2/CYTIP/ECI2/AMPH/PIAS2/ZC3HAV1/FLT3/PTK2B/MAP4K4/BCL11B/TRIM27/APBB1IP/PARP8/EPS15L1/WDR37/PTPRC/ZAP70/ARL6/SSH2/ANKRD28/AGO2/ETS1/USP3/PRKCH/MRPL39/LCP1/IFNAR2/CHD2/SMAP2/LARS1/ZNF217/PRKCQ/MLLT3/BCL2/NFKBIZ/STAT4/LEF1/SH3KBP1/SIK3/ATXN7/CD53/FASLG/TLR6/ANKRD11/AKAP13/AMOT/RRAS2/NSMAF/TRA2B/HMG20A/SLAMF6/CAMK4/RNF125/MAP3K8/LRIG1/RAB19/MGAT5/S1PR1/CD226/MAP3K5/GIMAP6/RAD51C/LTA4H/TTC5/IKZF2/CD69/WIPF1/TBC1D30/ARL4A/TNRC6B/ACTR3/CWC27/MALT1/RPL37/UBE2H/ITM2B/IDH1/STK24/PRDM1/CD44/TEC/CBLB/LDLRAD4/GIMAP1/RAP1A/STK17B/EXOC2/CELF2/TOP2B/FLI1/CDK19/TAF8/KAT6B/TNFAIP3/IBTK/CD200R1/TPP2/PLCG1/IFNGR1/HIF1A/ARHGEF3/ZBTB1/AGPAT5/TRIB2/ARHGAP15/IFT80/ARID5B/MACF1/LRCH1/CYTH1/EEF1E1/GATB/SP100/ESYT2/EXOC6B/RBL1/SAMSN1/SH2D1A/NUP153/PSMD4/DUSP6/PDE4B/ITGA6/LNX2/CORIN/PIK3CG/MYNN/FAS/IFIT3/SPTBN1/TRAF3IP3/TOX/VWF/LATS2/NSD3/F2RL1/TRIM59/HK3"
